time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1670350777813829000,9.3788291015625,-0.8135879039764404,-0.22650094330310822,0.1438043713569641,0.5158414244651794,0.0003713125770445913,-0.5432459115982056,2.011559247970581
1670350777823754500,9.38875439453125,-0.8134889006614685,-0.22805918753147125,0.14301566779613495,0.5155301690101624,-0.002876322017982602,-0.5451015830039978,2.011087656021118
1670350777833680000,9.398679931640626,-0.8133529424667358,-0.22959180176258087,0.1421823352575302,0.5152947902679443,-0.006235495209693909,-0.5468626022338867,2.010404586791992
1670350777843605200,9.408605224609374,-0.8132708668708801,-0.23098325729370117,0.14108723402023315,0.5151035189628601,-0.009931107051670551,-0.5480841398239136,2.009605884552002
1670350777853530600,9.418530517578125,-0.8132104277610779,-0.23217381536960602,0.1400625854730606,0.5149433016777039,-0.013261334970593452,-0.5490310192108154,2.0088770389556885
1670350777863456000,9.4284560546875,-0.8131805658340454,-0.2331533581018448,0.13919436931610107,0.5147832632064819,-0.016029251739382744,-0.5497820377349854,2.008338689804077
1670350777873381400,9.43838134765625,-0.8131540417671204,-0.2340930551290512,0.13837291300296783,0.5146201252937317,-0.01865864172577858,-0.5505151748657227,2.0078465938568115
1670350777883306800,9.448306640625,-0.813147246837616,-0.23496279120445251,0.1375901848077774,0.5144443511962891,-0.021116891875863075,-0.551169216632843,2.007446050643921
1670350777893232000,9.458232177734375,-0.8131685256958008,-0.23577430844306946,0.13682734966278076,0.5142428874969482,-0.023443739861249924,-0.551744282245636,2.0071582794189453
1670350777903157200,9.4681572265625,-0.8132452368736267,-0.23660537600517273,0.13593459129333496,0.513976514339447,-0.02598807029426098,-0.5522108674049377,2.0069847106933594
1670350777913082600,9.47808251953125,-0.8133636713027954,-0.23742274940013885,0.13513951003551483,0.5136217474937439,-0.02826898731291294,-0.5527659058570862,2.007084846496582
1670350777923008000,9.488008056640625,-0.8135482668876648,-0.23824027180671692,0.13428466022014618,0.513174831867218,-0.030591527000069618,-0.5532591342926025,2.007408380508423
1670350777932933400,9.497933349609376,-0.8137639760971069,-0.23897869884967804,0.13348226249217987,0.5126985907554626,-0.03269104287028313,-0.5536751747131348,2.0078818798065186
1670350777942858500,9.5078583984375,-0.8140369057655334,-0.23946979641914368,0.13274657726287842,0.5122269988059998,-0.034342169761657715,-0.5537344217300415,2.0085437297821045
1670350777952784000,9.517783935546875,-0.8142794370651245,-0.2398412674665451,0.13205723464488983,0.5118457078933716,-0.03581741079688072,-0.5536335110664368,2.009065866470337
1670350777962709200,9.527709228515626,-0.8144615292549133,-0.24022695422172546,0.13133275508880615,0.5115614533424377,-0.037450194358825684,-0.5535151958465576,2.0093061923980713
1670350777972634600,9.537634521484375,-0.8146095871925354,-0.24065008759498596,0.1304788440465927,0.5113453269004822,-0.03942308574914932,-0.5533158779144287,2.009294271469116
1670350777982559700,9.547559814453125,-0.814809262752533,-0.24105051159858704,0.12937895953655243,0.5111179947853088,-0.04180988669395447,-0.5528046488761902,2.009248971939087
1670350777992485000,9.557485107421876,-0.8151510953903198,-0.24133864045143127,0.12807105481624603,0.5107662677764893,-0.04433491826057434,-0.5518736839294434,2.009551763534546
1670350778002410500,9.567410400390624,-0.8156238198280334,-0.24154487252235413,0.12675102055072784,0.5102431178092957,-0.04664357751607895,-0.5507977604866028,2.0103683471679688
1670350778012335900,9.5773359375,-0.8161665201187134,-0.24181388318538666,0.12552165985107422,0.5095513463020325,-0.04874355345964432,-0.5499448776245117,2.0116143226623535
1670350778022261000,9.587260986328126,-0.8167218565940857,-0.2422444224357605,0.12445350736379623,0.5087183713912964,-0.050658416002988815,-0.5495648384094238,2.0131640434265137
