time,seconds_elapsed_x,ACC_Z,ACC_Y,ACC_X,seconds_elapsed_y,GYRO_Z,GYRO_Y,GYRO_X,seconds_elapsed,text
1670358950318174000,9.029174072265626,-0.0444602966308593,-0.0227376818656921,-0.0132845845073461,9.029174072265626,-0.001198387122713,-0.0015978495357558,0.0017310036346316,,On the table
1670358950328097300,9.03909716796875,0.0081005096435546,-0.0202771723270416,0.0269330255687236,9.03909716796875,-0.001198387122713,-0.0005326165119186,0.0027962366584688,,On the table
1670358950338020600,9.0490205078125,0.0315198898315429,-0.0202132314443588,0.0640218332409858,9.0490205078125,-0.001198387122713,-0.0015978495357558,0.0027962366584688,,On the table
1670358950347944000,9.05894384765625,0.0097942352294921,-0.0081666894257068,0.0605510249733924,9.05894384765625,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
1670358950357867300,9.0688671875,0.0355415344238281,0.0226263925433158,0.0289749894291162,9.0688671875,-0.0001331541279796,0.0005326165119186,-0.0003994623839389,,On the table
1670358950367790600,9.07879052734375,0.0278825759887695,0.0199285596609115,-0.0162087082862854,9.07879052734375,-0.001198387122713,0.0005326165119186,-0.0003994623839389,,On the table
1670358950377714000,9.0887138671875,-0.0573816299438476,0.0101060606539249,-0.0465060137212276,9.0887138671875,-0.001198387122713,0.0005326165119186,0.0006657706107944,,On the table
1670358950387637500,9.098637451171877,-0.0093145370483398,-0.0136859714984893,-0.0598100908100605,9.098637451171877,-0.0022636202629655,0.0005326165119186,0.0006657706107944,,On the table
1670358950397560800,9.108560791015623,-0.0068044662475585,-0.0136289447546005,-0.044728148728609,9.108560791015623,-0.001198387122713,-0.0005326165119186,0.0017310036346316,,On the table
1670358950407484200,9.118484130859375,-0.0019807815551757,-0.0112172998487949,0.0007246281020343,9.118484130859375,-0.001198387122713,-0.0005326165119186,0.0017310036346316,,On the table
1670358950417407500,9.128407470703126,0.0098295211791992,-0.0158095508813858,0.0336420908570289,9.128407470703126,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
1670358950427330800,9.138330810546876,0.0214433670043945,0.0032302588224411,0.0448109395802021,9.138330810546876,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
1670358950437254100,9.148254150390626,0.0375747680664062,0.0267668068408966,0.0369492098689079,9.148254150390626,-0.001198387122713,-0.0005326165119186,-0.0003994623839389,,On the table
1670358950447177500,9.158177490234374,0.0039710998535156,0.0264585614204406,0.0150845814496278,9.158177490234374,-0.0022636202629655,-0.0005326165119186,-0.0014646954368799,,On the table
1670358950457100800,9.168100830078124,-0.0102272033691406,-0.0138890258967876,-0.0276150144636631,9.168100830078124,-0.001198387122713,-0.0005326165119186,-0.0014646954368799,,On the table
1670358950467024100,9.178024169921876,-0.0312566757202148,-0.0183338113129138,-0.0554696321487426,9.178024169921876,-0.001198387122713,-0.0005326165119186,-0.0003994623839389,,On the table
1670358950476947500,9.187947509765625,-0.0354471206665039,-0.0133852586150169,-0.0428155846893787,9.187947509765625,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
1670358950486870800,9.197870849609377,-0.0254344940185546,-0.0251109227538108,-0.018595278263092,9.197870849609377,-0.0022636202629655,-0.0005326165119186,0.0017310036346316,,On the table
1670358950496794000,9.207794189453123,0.0008983612060546,-0.0320330783724784,0.0098301172256469,9.207794189453123,-0.001198387122713,-0.0015978495357558,0.0027962366584688,,On the table
1670358950506717400,9.217717529296875,0.0220823287963867,-0.0034036077558994,0.0355291552841663,9.217717529296875,-0.001198387122713,-0.0005326165119186,0.0017310036346316,,On the table
1670358950516640800,9.227640869140624,0.0122928619384765,0.0272072032094001,0.0490221008658409,9.227640869140624,-0.001198387122713,-0.0005326165119186,0.0006657706107944,,On the table
1670358950526564000,9.237564208984375,0.0026655197143554,0.0101966857910156,0.0315656177699565,9.237564208984375,-0.0001331541279796,-0.0015978495357558,0.0006657706107944,,On the table
1670358950536487400,9.2474873046875,-0.0963153839111328,-0.0209724754095077,-0.0092590283602476,9.2474873046875,-0.001198387122713,-0.0026630824431777,0.003861469682306,,On the table
1670358950546411000,9.257410888671876,-0.1606693267822265,-0.0708783119916915,-0.0518617182970047,9.257410888671876,-0.001198387122713,-0.0037283156998455,0.0081224022433161,,On the table
1670358950556334300,9.267334228515624,-0.1438665390014648,-0.0899474322795867,-0.0986712053418159,9.267334228515624,-0.001198387122713,-0.0058587817475199,0.0145137999206781,,On the table
1670358950566257700,9.277257568359374,0.0257654190063476,-0.0712153241038322,-0.1021975427865982,9.277257568359374,-0.001198387122713,-0.0047935484908521,0.0166442655026912,,On the table
1670358950576181000,9.287180908203124,0.1760835647583007,0.0300605110824108,-0.0183038264513015,9.287180908203124,-0.001198387122713,-0.0026630824431777,0.012383334338665,,On the table
1670358950586104600,9.2971044921875,0.2037687301635742,0.1657018363475799,0.0902056097984314,9.2971044921875,-0.001198387122713,-0.0015978495357558,0.0049267029389739,,On the table
1670358950596028000,9.30702783203125,0.1155729293823242,0.2030193954706192,0.1476458311080932,9.30702783203125,-0.001198387122713,0.0005326165119186,-0.0003994623839389,,On the table
1670358950605951200,9.316951171875,0.0359153747558593,0.108112908899784,0.1240399330854415,9.316951171875,-0.001198387122713,0.0005326165119186,-0.0035951614845544,,On the table
1670358950615874600,9.32687451171875,-0.0353479385375976,-0.0653006359934806,0.0113164344802498,9.32687451171875,-0.001198387122713,0.0005326165119186,-0.0035951614845544,,On the table
1670358950625798000,9.3367978515625,-0.1690254211425781,-0.2290662825107574,-0.1113061234354972,9.3367978515625,-0.001198387122713,0.0005326165119186,-0.0003994623839389,,On the table
1670358950635721500,9.346721435546876,-0.2415895462036132,-0.2471343427896499,-0.1570220738649368,9.346721435546876,-0.001198387122713,-0.0047935484908521,0.0070571689866483,,On the table
1670358950645644800,9.356644775390626,-0.2022380828857422,-0.1148659735918045,-0.1291589885950088,9.356644775390626,-0.0001331541279796,-0.0069240145385265,0.0145137999206781,,On the table
1670358950655568100,9.366568115234376,-0.0551919937133789,0.0333227962255477,-0.0641746744513511,9.366568115234376,-0.001198387122713,-0.0079892473295331,0.0219704303890466,,On the table
1670358950665491500,9.376491455078124,0.0422935485839843,0.1201531887054443,0.0162149965763092,9.376491455078124,-0.0022636202629655,-0.0079892473295331,0.0219704303890466,,On the table
1670358950675415000,9.3864150390625,0.1782007217407226,0.1234003901481628,0.0671016126871109,9.3864150390625,-0.001198387122713,-0.0069240145385265,0.0187747329473495,,On the table
1670358950685338400,9.39633837890625,0.1822919845581054,0.0872688144445419,0.098501332104206,9.39633837890625,-0.001198387122713,-0.0047935484908521,0.0113181006163358,,On the table
1670358950695261700,9.40626171875,0.1274280548095703,0.007395289838314,0.1013168320059776,9.40626171875,-0.001198387122713,-0.0026630824431777,0.0070571689866483,,On the table
1670358950705185000,9.41618505859375,0.0169477462768554,-0.0637716427445411,0.0805298164486885,9.41618505859375,-0.001198387122713,-0.0026630824431777,0.003861469682306,,On the table
1670358950715108400,9.4261083984375,-0.0375146865844726,-0.0630858689546585,0.0341781489551067,9.4261083984375,-0.001198387122713,-0.0026630824431777,0.003861469682306,,On the table
1670358950725032000,9.436031982421875,-0.0651588439941406,-0.0296396911144256,-0.0302458796650171,9.436031982421875,-0.0022636202629655,-0.0026630824431777,0.0059919357299804,,On the table
1670358950734955300,9.445955322265624,-0.061720848083496,-0.030037447810173,-0.0936986282467842,9.445955322265624,-0.001198387122713,-0.0037283156998455,0.0091876350343227,,On the table
1670358950744878600,9.455878662109376,-0.0512752532958984,-0.0070788003504276,-0.1161523014307022,9.455878662109376,-0.001198387122713,-0.0047935484908521,0.0113181006163358,,On the table
1670358950754802000,9.465802001953126,-0.0245141983032226,0.0247136894613504,-0.091120608150959,9.465802001953126,-0.001198387122713,-0.0047935484908521,0.0134485671296715,,On the table
1670358950764725500,9.4757255859375,0.0300664901733398,0.0418430417776107,-0.0359867997467517,9.4757255859375,-0.001198387122713,-0.0058587817475199,0.0134485671296715,,On the table
1670358950774648800,9.48564892578125,0.0154266357421875,0.0115757621824741,0.0300058778375387,9.48564892578125,-0.001198387122713,-0.0058587817475199,0.0134485671296715,,On the table
1670358950784572200,9.495572265625,0.0292978286743164,-0.0111204497516155,0.0902904942631721,9.495572265625,-0.001198387122713,-0.0047935484908521,0.0134485671296715,,On the table
1670358950794495500,9.50549560546875,0.0311603546142578,-0.0192022211849689,0.100103735923767,9.50549560546875,-0.001198387122713,-0.0047935484908521,0.012383334338665,,On the table
1670358950804418800,9.515418701171876,0.01885986328125,-0.0294019691646099,0.0698122829198837,9.515418701171876,-0.0001331541279796,-0.0037283156998455,0.0113181006163358,,On the table
1670358950814342400,9.52534228515625,-0.0073699951171875,-0.0300095900893211,0.0022335210815072,9.52534228515625,-0.001198387122713,-0.0047935484908521,0.0113181006163358,,On the table
1670358950824265700,9.535265625,-0.0001840591430664,-0.0022374875843524,-0.0476271025836467,9.535265625,-0.001198387122713,-0.0037283156998455,0.0102528678253293,,On the table
1670358950834189000,9.54518896484375,0.0280828475952148,0.0486272871494293,-0.0848789289593696,9.54518896484375,-0.001198387122713,-0.0037283156998455,0.0102528678253293,,On the table
1670358950844112400,9.5551123046875,0.0134782791137695,0.0562443137168884,-0.0815684273838996,9.5551123046875,-0.001198387122713,-0.0047935484908521,0.0102528678253293,,On the table
1670358950854036000,9.565035888671876,0.0132503509521484,0.0378232821822166,-0.0382686704397201,9.565035888671876,-0.001198387122713,-0.0047935484908521,0.0102528678253293,,On the table
